Latitude,Longitude,Location,Name,Quantity,Type
41.742715,-87.663551,8300-8310 South Ashland Avenue,8302 South Ashland Avenue - Wendy's,1,Type B
41.857597,-87.657643,1808 S Allport St,"606 Records, 1808 S Allport St",1,Type B
41.70626881,-87.53548761,10400 S Ewing,Law Office,1,Type B
41.85893803,-87.71572686,3615 W. 16th,Dvorak School,1,Type B
41.707554,-87.610763,512 East 103rd Street,512 East 103rd Street - Judi's Sports Bar,1,Type B
41.858131,-87.647608,818 W. 18th,Barkers Barbershop,2,Type B
41.910527,-87.691497,2536 W. North Ave,2536 W. North Ave,1,Type B
41.894606,-87.630691,77 West Huron Street,West77 Apartments,1,Type B
41.928808,-87.655987,1059 West Wrightwood Avenue,The Wrightwood Tap /Tavern 57,1,Type B
41.924319,-87.721446,3751 West Fullerton Avenue,L'Patron Tacos,2,Type B
41.895419,-87.69811,2833-2839 West Chicago Avenue,Chicago Patchwork Farms,1,Type B
41.73557,-87.649406,1015-1025 West 87th Street,1015 West 87th Street - Mr. Bubble's Laundromat,1,Type B
41.845343,-87.64633,798 W. 26th St,CTA Bus Stop & Apartments,1,Type B
41.939173,-87.72351,3751 W. Belmont,"3751 W. Belmont, Di Vita's",1,Type B
41.89584,-87.636591,314 West Superior Street,314 W Superior St,7,Type B
41.944927,-87.649693,3448 North Halsted,3448 North Halsted - Halsted Smoke Shop,1,Type B
41.85855785,-87.70897416,1615 S. Christiana Ave,North Lawndale College Prep,3,Type B
41.764061,-87.602443,7200 South Ingleside Avenue,7200 South Ingleside Avenue - Gary Comer Youth Center,2,Type B
41.808474,-87.664969,4700 S. Ashland,4700 S. Ashland,1,Type B
41.907916,-87.651599,1460 N. Kingsbury,Off Color Brewing Taproom,2,Type B
41.855543,-87.628678,1935 S Archer Ave,"Intrigue Dance, 1935 S Archer Ave.",2,Type B
41.888993,-87.629319,33 West Kinzie Street,Bar Louie,1,Type B
41.865981,-87.624583,1250 South Michigan Avenue,1250 S. Michigan,2,Type B
41.854723,-87.66369,2011 S. Laflin,2011 S. Laflin,1,Corral
41.947766,-87.657293,3620-3628 North Clark Street,"West Town Bakery & Tap, 3626 N Clark St",1,Type B
41.886466,-87.627393,1 East Wacker Drive,Kemper Building,1,Type B
41.895529,-87.64952,846-850 W Superior St,846-850 W Superior St,2,Type B
41.892253,-87.617153,423 East Ohio Street,429 East Grand Avenue,1,Type B
41.729754,-87.552046,9100 South Commercial Avenue,9100 South Commercial Avenue - Dunkin Donuts,1,Type B
42.01,-87.675068,1767-1775 West Greenleaf Avenue,"Rogers Park Metra, North Entrance",2,Type B
41.858217,-87.655583,1156 West 18th Street,La Vaca or Josefina's Bakery-1156 W 18th Street,1,Type B
41.883459,-87.630904,118 North Clark Street,118 North Clark Street,1,Type B
41.895285,-87.62547,711 North Rush Street,Saks Fifth Avenue,2,Type B
41.954124,-87.748152,"4021 N. Milwaukee, Jimmy Johns","4021 N. Milwaukee, Jimmy Johns",1,Type B
41.662617,-87.641007,12719-12721 South Halsted Street,12723 South Halsted Street - R&R Computers,1,Type B
41.676133,-87.642198,11956-11958 South Halsted Street,11956 South Halsted Street - Soul Restaurant,1,Type B
41.894646,-87.626334,65 East Huron Street,"St. James Cathedral, Wabash and Huron Streets",3,Type B
41.845786,-87.632678,218 West 26th Street,"Heritage Museum of Asian Art, 218 W 26th St",2,Type B
41.983822,-87.659489,1134 West Bryn Mawr Avenue,Salon Echo,1,Type B
41.9424235,-87.74713002,4803 W Roscoe St,Poncitlan Five,1,Type B
42.019532,-87.690039,7583 N. Western,"Howard & Western, Strip Mall/CTA Bus",3,Decorative
41.95382,-87.747313,4018 N. Cicero Ave,4018 N. Cicero Ave,1,Type B
41.85602185,-87.7298436,4217 W. 18th,Roswell B. Mason Elementary,4,Type B
41.92258036,-87.78497987,6352 W Grand Ave,Safer Foundation,1,Type B
41.895455,-87.693722,2641-2653 West Chicago Avenue,Que4 Gallery,2,Type B
41.889605,-87.622245,411 North City front Plaza Drive,City front Plaza Dr - Area between NBC Tower and Gleacher Center,2,Type B
41.917552,-87.707209,3200 West Armitage Avenue,"Moonlighter, 3200 West Armitage Avenue",2,Type B
41.895867,-87.689317,2500 W Chicago Ave,"Split-Rail, 2500 W Chicago Ave",1,Type B
41.97844403,-87.81241342,5424 N. Oketo Ave,"Oriole Park School, 5424 N. Oketo Ave",5,Type B
41.93145545,-87.77592069,2801 N Austin Avenue,2801 N Austin Avenue,1,Type B
41.887338,-87.626722,316 North Wabash Avenue,Wabash Riverwalk Entrance,2,Type B
41.95252,-87.683935,3900-3922 North Leavitt Street,"St Benedict Parish & Schools, 3900 N. Leavitt",4,Type B
41.941398,-87.728136,3330 North Milwaukee Avenue,"3330 N. Milwaukee Ave, Nation College",1,Type B
41.92467546,-87.72021684,3720 W. Fullerton Avenue,3720 W. Fullerton Avenue,1,Type B
41.884839,-87.645043,656-658 West Randolph Street,656 W. Randolph St.,1,Type B
41.842673,-87.716835,2655-2659 South Lawndale Avenue,New Life Community Church - 2657 S Lawndale Ave (on 27th St),2,Type B
41.848959,-87.675383,2402-2404 South Blue Island Avenue,Raymond's #2,1,Type B
41.962237,-87.708622,4432 North Kedzie Avenue,4432 North Kedzie Avenue - a.favorite design,1,Type B
41.899491,-87.623211,909 North Michigan Avenue,The Westin,1,Type B
41.949606,-87.649556,3714 North Halsted Street,3714 North Halsted Street - Chase Bank,1,Type B
41.736263,-87.596634,1111-1135 East 87th Street,"1111 East 87th Street, Strip Mall",1,Type B
41.883786,-87.654759,122 North Aberdeen Street,"West Loop Branch, Chicago Public Library",3,Type B
41.970855,-87.689394,4912 North Western Avenue,Chicago Printmakers Collaborative at 4912 N. Western Avenue,1,Type B
41.90864,-87.63827,1435 North Sedgwick Street,1435 N Sedgwick Street,2,Type B
41.881045,-87.659556,57 S. Throop St,57 S. Throop St,2,Type B
41.83661335,-87.64145259,3151 S. Wallace,"3151 S. Wallace, Bar",1,Type B
42.000306,-87.660931,6474 North Sheridan Road,"The Morgan/Restaurants, 6474 N. Sheridan Rd.",1,Type B
41.992896,-87.669598,6101 North Clark Street,"6101 N. Clark St, Pilates Chicago",2,Type B
41.87091687,-87.69981109,2935 W. Polk,Manley Career Academy,2,Type B
41.97625218,-87.66858499,1512 W Foster Ave,1512 W Foster Ave,1,Type B
41.9387505,-87.7490552,4851 W. Belmont Ave,"Dunkin' Donuts, 4851 W. Belmont Ave",1,Type B
41.983319,-87.675279,1811 W. Bryn Mawr Ave,"1811 W. Bryn Mawr Ave, Music Direct",1,Type B
41.903703,-87.665882,1514-1520 West Division Street,Studio Gang Architects,2,Type B
41.960984,-87.700601,2853 West Montrose Avenue,Dovetail Studios,2,Type B
41.967815,-87.708703,4738 North Kedzie Avenue,4738 North Kedzie Avenue - Al Khyam Bakery & Grocery,2,Type B
41.808787,-87.666841,1644 West 47th Street,Floreria (El Mercado La Candelaria)-1648 W. 47th Street,1,Type B
41.896445,-87.622549,211 East Chicago Avenue,211 East Chicago Avenue - American Dental Association,3,Type B
41.889744,-87.666846,431 North Ashland Avenue,"Burnt City, 417 N. Ashland",4,Type B
41.910544,-87.682151,2156-2158 West North Avenue,"2157 W. North Ave, Cerveza Fria",1,Decorative
41.961505,-87.654972,4350 N. Broadway,4350 N. Broadway,1,Type B
41.937255,-87.659252,3030-3034 North Racine Avenue,Will's Northwoods; 3030 N Racine Ave,2,Type B
41.976239,-87.677728,1930 West Foster Avenue,K's Dugout,1,Type B
41.954012,-87.654534,3948 N. Sheridan,"Howard Brown Health Counseling Center, 3948 N. Sheridan",1,Type B
41.959233,-87.727556,4324-4326 North Elston Avenue,Office/Medical Building,1,Type B
42.01305,-87.663401,7138 N. Sheridan,"Sheridan & Toughy, Gas Station/ 147 CTA Bus",1,Decorative
41.677812,-87.636436,545 West 119th Street,545 West 119th Street - Bunnyland Day Care,1,Type B
41.855834,-87.654539,1925 South May Street,1925 S May St,1,Type B
41.725608,-87.550335,9308 South  Chicago Avenue,9308 South  Chicago Avenue - USPS,1,Type B
41.893938,-87.658585,1250 W Erie St,"1250 W Erie St, Ogden International School of Chicago",5,Type B
41.9103,-87.707517,3216 West North Avenue,3216 West North Avenue,1,Type B
41.928468,-87.717269,3600 West Wrightwood Avenue,"3600 W Wrightwood Ave, Chicago IL 60647",1,Type B
41.930971,-87.711074,2746-2756 North Milwaukee Avenue,Dill Pickle Food Co-op,2,Type B
41.94735,-87.660847,1242 West Addison Street,Missio Dei Chicago - 1242 W Addison,1,Type B
41.903228,-87.674721,1148 N. Honore,LaSalle II Magnet School,8,Type B
41.99780998,-87.76369348,6411 N. Central,6411 N. Central,1,Type B
41.98012149,-87.80211339,"6954 W.	Higgins Avenue","6954 W.	Higgins Avenue",1,Type B
41.85899141,-87.71838022,3714 W. 16th,New Barber/Hair Salon,1,Type B
41.898792,-87.667365,947 N. Ashland Ave,"BACI Salon, 947 N. Ashland Ave",1,Type B
41.853835,-87.632165,2100 South Wentworth Avenue,"Chicago Public Library, Chinatown Branch- 2100 S. Wentworth Ave",5,Type B
41.703952,-87.681953,10418 South Western Avenue,Fit Code,2,Type B
41.899383,-87.699543,1000 North Francisco Avenue,1000 N Francisco Ave,1,Type B
41.932177,-87.703496,3022 West Diversey Avenue,"Four Letter Word Coffee, 3022 W. Diversey Ave",1,Type B
41.896279,-87.701518,2950 W. Grand,First Ascent Climbing Gym,1,Type B
41.887155,-87.62775,State St & Wacker Dr,Riverwalk Entrance 3,2,Type B
41.917148,-87.712313,3407-3409 West Armitage Avenue,"Busy Beaver Button CO, 3407 W Armitage",1,Type B
41.891229,-87.679361,511 North Hoyne Ave,511 North Hoyne Ave,1,Type B
41.974814,-87.660738,1216-1220 West Carmen Avenue,Carmen Playlot Park and/or Tree House Humane Society,1,Type B
41.899849,-87.658609,1250 W. Augusta Blvd,"Site/Less, 1250 W. Augusta Blvd.",1,Type B
41.752034,-87.557209,2730-2734 East 79th Street,2732 East 79th Street - HayGood Looking Barber,1,Type B
41.927827,-87.663614,2524 North Southport Avenue,The Monkey's Paw,1,Type B
41.768583,-87.645533,6907-6909 South Green Street,"Kusanya Cafe, 825 W 69th St.",2,Type B
41.930058,-87.675137,2657-2659 North Clybourn Avenue,32nd Ward Office,1,Type B
41.883261,-87.705733,111 North Kedzie Avenue,111 Food & Liquors,1,Type B
41.961027,-87.683235,4353 North Lincoln Avenue,Lou Malnati's Pizzeria,4,Type B
41.700378,-87.535276,10716 S Ewing,Grinker and Garcia,1,Type B
41.943076,-87.703203,3401 North Elston Avenue,4011 N Elston,1,Type B
41.917644,-87.704851,3060-3062 West Armitage Avenue,3060 W. Armitage Ave,1,Type B
41.81234303,-87.66623898,4459 S. Marshfield Avenue,Plant Chicago,5,Type B
41.844124,-87.71447,3555 West 26th Street,Supermercado/Taqueria La Chiquita-3555 W 26th Street,1,Type B
41.994508,-87.665222,1420 W. Granville,St Gertrude's,3,Type B
41.898966,-87.62478,876 North Michigan Avenue,Fourth Presbyterian Church of Chicago,4,Type B
41.954609,-87.693255,4022 N. Rockwell St.,4022 N. Rockwell St.,2,Type B
41.880071,-87.629086,111 South Dearborn Street,111 South Dearborn Street,2,Type B
41.95161205,-87.70633323,3121 W. Byron,Grover Cleveland Elementary,3,Type B
41.93589,-87.719145,3018-3020 North Milwaukee Avenue,Danny's,1,Type B
41.953643,-87.649917,3933 North Broadway,3933 North Broadway - Harold's Chicken,1,Type B
41.97864,-87.668486,5316-5318 North Clark Street,Very busy business district! nowhere to park!,1,Type B
41.931733,-87.716696,3549 West Diversey Avenue,"Basic Studios, 3551 W. Diversey",1,Type B
41.736058,-87.661333,1516 West 87th Street,1516 West 87th Street - Hair Salon,1,Type B
41.9386923,-87.76524434,5528 W Belmont Ave,Commercial stirp,1,Decorative
41.866619,-87.687142,2431 W. Roosevelt,Chicago Hope Cafe,1,Corral
41.827624,-87.67765,3625 S Hoyne Ave,"Velma Thomas Early Childhood Center, CPS",4,Type B
41.844442,-87.728651,4134-4136 West 26th Street,Durango Western Wear-4136 W 26th Street,1,Type B
41.93843164,-87.77902319,6100 W Belmont Ave,The Dog Stop,1,Type B
41.956318,-87.750743,4140 N. Milwaukee Ave.,Wild light Yoga 4140 N. Milwaukee Ave.,1,Type B
41.87735403,-87.69850775,2859 W. Jackson,Vince & Pat Foglia Family & Youth Center,1,Type B
41.92431884,-87.75438054,5114 W Fullerton,Kim Long Chinese Restaurant,1,Decorative
41.92235266,-87.7846461,6347 W Grand Ave,Tony's Restaurant,1,Type B
41.827284,-87.621912,3700-3702 South Indiana Avenue,3700 S Indiana Ave,1,Type B
41.941301,-87.64932,3245 N. Halsted,Howard Brown Health,2,Decorative
41.90562102,-87.72863596,1345 N. Karlov,"1345 N. Karlov, The Bloc",2,Type B
41.86621226,-87.7184969,3713 W. Roosevelt Rd,Chicago BBQ,1,Type B
42.01175041,-87.81262632,"7400 W.	Touhy Avenue",St. Juliana,2,Type B
41.903012,-87.667904,1611 West Division Street,Intelligentsia Coffee 1609 W Division Street,2,Type B
41.844774,-87.704067,3132 West 26th Street,Carniceria Aguascalientes-3132 W 26th Street,1,Type B
41.948292,-87.657502,3640 N. Clark,"Big Star, 3640 N. Clark",4,Type B
41.978166,-87.667996,5301-5303 North Clark Street,5301-5303 North Clark Street,1,Type B
41.968783,-87.708685,4800-4810 North Kedzie Avenue,Brazilian Bowl,2,Type B
41.909826,-87.710822,3335 West North Avenue,3335 West North Avenue,1,Type B
41.929887,-87.708481,2643 North Milwaukee Avenue,2643 N Milwaukee Ave,1,Type B
41.930811,-87.761311,5405 W. Diversey,Metro Praise International Church,4,Type B
41.844322,-87.704154,3141 West 26th Street,Taqueria Los Comales-3141 W 26th Street,1,Type B
41.949463,-87.649869,3700-3718 North Halsted Street,3712 North Halsted Street - Kozy Cyclery,2,Type B
41.884069,-87.633862,145 N. Wells,145 N. Wells,2,Type B
41.85781319,-87.66811931,1650 W. 18th,Rockit Barbershop,1,Type B
41.961589,-87.655896,1025 W. Montrose,"Mr. Salsa,1025 W. Montrose",1,Type B
41.900789,-87.625418,106 East Oak Street,106 East Oak Street,1,Type B
41.868698,-87.638782,1101 South Canal Street,Dick's Sporting Goods/ 1100 S Canal,2,Type B
41.842404,-87.715538,3617 West 27th Street,Azucar 2617 W. 27th St.,1,Type B
41.91312,-87.68209,1742 North Milwaukee Avenue,Royal Palms Shuffleboard Club,1,Decorative
41.959778,-87.746249,4299 N. Kilpatrick,Mayfair Station Kilpatrick & Pensacola Entrance,2,Type B
42.012282,-87.689782,2356 W. Touhy Ave,"Rosita Gift Shop, 2356 W. Touhy Ave",1,Type B
41.85890807,-87.71800138,3705 W. 16th,Lawndale Food Market,1,Type B
41.886833,-87.673022,1800 W. Fulton,"1800 W. Fulton, Goose Island",2,Type B
41.977828,-87.668761,1509 W Berwyn Ave West Berwyn Avenue,The pH Comedy Theater,2,Type B
41.910424,-87.694765,2700-2722 West North Avenue,2700 W North Ave,1,Type B
41.968139,-87.713568,3409 West Lawrence Avenue,3409 West Lawrence Avenue - City Mart,2,Type B
41.886365,-87.644264,224 N Deplanes St,224 N Deplanes St,1,Type B
41.85377583,-87.69538446,2027 S. California,Convenience Store,1,Type B
41.88729,-87.704216,328 North Albany Avenue,328 N Albany,2,Type B
41.939934,-87.658055,1140 West Belmont Avenue,1141 W. Belmont Ave,1,Type B
41.896041,-87.669039,1645 West Chicago Avenue,Big Shoulders Yoga,2,Type B
41.80836,-87.668769,1733 West 47th Street,Paleteria Lindo Michoacan-1733 W. 47th Street,1,Type B
41.85994,-87.623983,16th & S. Michigan,16th & Michigan,1,Type B
41.70794,-87.643177,10222-10224 South Halsted Street,10226 South Halsted - Jamaican Gates,1,Type B
41.71166067,-87.535558,10106 S Ewing,A & G LAUNDROMAT,2,Type B
41.944868,-87.654022,3443 North Sheffield Avenue,"Dark Horse, 3443 North Sheffield Avenue",1,Type B
41.752344,-87.558761,2660 East 79th Street,2660 East 79th Street - Strip mall,1,Type B
41.917898,-87.677462,1954 West Armitage Avenue,1956 W. Armitage Ave,1,Decorative
41.85433845,-87.71515836,1915 S. Central Park Ave,Central Park Pink Line Station,3,Type B
41.894713,-87.630203,53 West Huron Street,"Chicago Raw, 51 W Huron",1,Type B
41.92457254,-87.69986087,2385 N Milwaukee,GASLIGHT COFFEE ROASTERS,2,Type B
41.852189,-87.693169,2700 West Cermak Road,Near Panaderia La Central-2702 W. Cermak Rd.,1,Type B
41.917307,-87.689685,1953 North Campbell Avenue,1953 N. Campbell Ave.,1,Type B
41.939776,-87.668661,3201 N. Ashland Avenue,"Whole Foods, 3201 N. Ashland Avenue",2,Type B
41.954879,-87.651006,4026 N. Broadway,4026 N. Broadway,1,Type B
41.954058,-87.650045,3943-3945 North Broadway,3949 North Broadway - Dunkin' Donuts,1,Type B
41.83833103,-87.62018772,302 E. 31rst,Livin Language,1,Type B
41.954833,-87.650452,4001-4009 North Broadway,4001-4009 North Broadway,2,Type B
41.86362744,-87.72513589,1322 S.  Pulaski,CCA Permapark Garden,1,Type B
41.816876,-87.601601,932 E. 43rd,"Haven, 932 E. 43rd/930 Muddy Waters Dr",1,Type B
41.94577649,-87.78272665,"6232 W. Addison Street, Keeper's Pub","6232 W. Addison Street, Keeper's Pub",1,Type B
41.932243,-87.706742,3142 West Diversey Avenue,3152 W. Diversey Ave.,1,Type B
41.92378002,-87.78439982,6350 W Fullerton,Riis Park,2,Type B
41.767109,-87.566116,7059 S. South Shore Dr.,Lakefront Trail,2,Type B
41.92411354,-87.69941026,2360 N Milwaukee,2360 N Milwaukee,2,Type B
41.878604,-87.624924,224-226 South Michigan Avenue,220-226 South Michigan Avenue,2,Type B
41.891797,-87.635983,530 North Franklin Street,Franklin and Grand,1,Type B
42.00241346,-87.81572151,6682 N. Northwest Highway,Snappy Dog,1,Type B
41.75163,-87.558707,2701-2709 East 79th Street,2705 East 79th Street - Margarita's Pizza,1,Type B
41.90185291,-87.62910222,23 W. Maple,Foxtrot,1,Type B
41.756014,-87.638796,7600 South Parnell Avenue,7600 South Parnell Avenue - YMCA,1,Type B
41.953354,-87.737864,4359-4365 West Irving Park Road,Starbucks @ Kostner Ave & Irving Park Road,2,Type B
41.883351,-87.628834,108 North State Street,Morning Star,2,Type B
41.925048,-87.697251,2756 West Fullerton Avenue,Spilt Milk Tavern,2,Type B
41.930746,-87.695789,2723 N Fairfield,"Brentano School, 2723 N Fairfield",5,Type B
41.691373,-87.700281,3145-3151 West 111th Street,3147 West 111th Street,1,Type B
41.808335,-87.666874,1649 West 47th Street,Taqueria Atotonilco-1649 W. 47th Street,1,Type B
41.924599,-87.696222,2731 West Fullerton Avenue,2729 West Fullerton Avenue - Law Office,1,Type B
42.011867,-87.700407,2811-2825 West Touhy Avenue,2817 W. Touhy Ave.,1,Type B
41.886678,-87.626998,35 East Wacker Drive,35 E Wacker Drive,1,Type B
41.881641,-87.628677,1 South Dearborn Street,1 South Dearborn Street,1,Type B
41.92392901,-87.64611302,658 W Belden,NEX Belden and Orchard,1,Type B
41.88149,-87.640217,10 South Canal Street,tat,2,Type B
41.950779,-87.710733,3820 N Spaulding Ave,3820 N Spaulding Ave,2,Type B
41.917524,-87.693471,2624 West Armitage,2624 West Armitage,2,Type B
41.961775,-87.673545,4401 North Ravenswood Avenue,Ravenswood & Montrose,4,Type B
41.953834,-87.649866,3927-3941 North Broadway,3941 North Broadway - Taco & Burrito House,1,Type B
41.898237,-87.636576,300 W. Chesnutt,300 W. Chesnutt,2,Type B
41.883004,-87.651148,932 W. Washington,"932 W. Washington, W. Washington & N. Sangamon St",1,Type B
41.965334,-87.673234,1760 West Wilson Avenue,ACM Music School,3,Type B
41.895408,-87.692425,2611-2617 West Chicago Avenue,2611 W. Chicago Avenue,1,Type B
41.855834,-87.648385,901 West 19th Place,"Open Books Pilsen, 901-905 W. 19th.",1,Type B
41.880624,-87.636055,316 West Monroe Street,316 West Monroe Street,2,Type B
41.890519,-87.659186,459 North Ogden Avenue,G & O Restaurant,2,Type B
41.740435,-87.673246,8410-8430 South Damen Avenue,8422 South Damen Avenue - Greater Walters AME Zion Church,1,Type B
41.92855401,-87.7063825,2579 N. Milwaukee Ave,Comfort Station,2,Type B
41.7497175,-87.58302793,7981 S. Chicago Ave,"7981 S. Chicago Ave, CFD",2,Type B
41.890841,-87.654617,1057 W. Grand,"Aberdeen & Grand (Luna Medical, Inc.)",2,Type B
41.96859874,-87.69775536,"2750 W. Lawrence, Stepping Stones Nursery School","2750 W. Lawrence, Stepping Stones Nursery School",1,Type B
41.87082898,-87.73426478,4320 W. 5th Ave,Charles Summer Math + Science Academy,1,Type B
